Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
12564	-56.92804	-122.5202	65.59212	0.0505736	0.00318074	0.00886422	0.00315869	0.0402959	0.0291828	0.00717347	0.0103456	0.0070379	0.0155684	0.0120649	0.00261863	0.00180142	0.013684	0.00552232	0.000679836	0.0243083	0.00543603	0.00389118	0.0160513	0.0143042	0.0117809	0.00275065	0.0221532	0.00269322	0.0344878	0.0267565	0.0155183	0.010603	0.0011789	0.0526904	0.00715131	0.0136762	0.0178972	0.0323522	0.0664589	0.0305052	0.00352707	0.00484626	0.00834681	0.0113709	0.0377361	0.00137045	0.0126369	0.0287656	0.00884315	0.00119789	1.15776	0.8422397	0.704185	0.842784	0.948036	1.05481	1.18654	1.42008	0.2535906	0.7274732	0.0680633	0.00428072	0.0119297	0.00425104	0.0542312	0.039275	0.00965424	0.0139234	0.00947179	0.0209523	0.0162373	0.00352421	0.0024244	0.0184163	0.00743207	0.00091494	0.0327147	0.00731595	0.00523685	0.0216022	0.019251	0.015855	0.00370189	0.0298144	0.0036246	0.0464145	0.0360095	0.0208849	0.0142698	0.0015866	0.0709121	0.00962442	0.0184058	0.0240865	0.0435404	0.089442	0.0410547	0.00474682	0.00652222	0.0112333	0.0153033	0.0507862	0.00184439	0.0170071	0.0387134	0.0119013	0.00161215	0.753477	0.246523	0.7534765	0.7430386
12600	-61.99299	-126.2861	64.29311	0.0324774	0.0122728	0.00372748	0.0032285	0.00203994	0.0319162	0.00830369	0.0174166	0.0426533	0.00859685	0.0243635	0.0316923	0.0633133	0.0150202	0.0134803	0.00981771	0.00403973	0.00140342	0.00417823	0.0171345	0.0166547	0.00256029	0.00429652	0.0132048	0.00535349	0.0535519	0.00477477	0.0265821	0.028937	0.0103645	0.0394013	0.0104283	0.00615527	0.00653729	0.0239411	0.025341	0.0244749	0.00915096	0.0105461	0.000898485	0.000538534	0.0289634	0.00415433	0.00612896	0.0177506	0.000688894	0.0584672	0.5735826	1.426417	0.756343	0.872672	0.958399	1.04341	1.14591	1.32215	0.2019246	2.486856	0.0412714	0.0155959	0.00473678	0.00410269	0.0025923	0.0405583	0.0105521	0.0221325	0.0542026	0.0109246	0.0309604	0.0402737	0.0804569	0.0190872	0.0171304	0.0124761	0.00513358	0.00178342	0.00530958	0.0217741	0.0211644	0.00325355	0.0054599	0.0167803	0.00680307	0.0680523	0.00606766	0.0337799	0.0367724	0.013171	0.0500701	0.013252	0.00782195	0.00830742	0.0304237	0.0322027	0.031102	0.0116288	0.0134017	0.00114177	0.000684354	0.0368059	0.00527921	0.00778852	0.0225569	0.000875428	0.0742985	0.869908	0.130092	0.8699079	0.7869225
12636	-53.00627	-118.6126	65.60629	0.0557715	0.0122442	0.00231398	0.00875047	0.00927876	0.026361	0.0109803	0.0134633	0.0275143	0.0032247	0.00379468	0.0105761	0.00110669	0.00385578	0.00357716	0.00888063	0.0123092	0.00233415	0.00851059	0.0068165	0.000397662	0.00736105	0.00276373	0.00593176	0.00068169	0.0309297	0.0124301	0.00748751	0.01128	0.00754862	0.0334686	0.00396429	0.00197291	0.00294166	0.00455551	0.0372512	0.013983	0.0249347	0.0163683	0.0157762	0.000177732	0.0245385	0.00653626	0.00649409	0.0122933	0.00802566	0.0409625	1.340499	0.6595006	0.401074	0.64046	0.87022	1.14913	1.56138	2.4933	0.6606017	0.4919813	0.09738	0.0213791	0.00404034	0.0152788	0.0162012	0.0460277	0.0191722	0.0235076	0.0480415	0.00563049	0.00662572	0.0184665	0.00193233	0.00673239	0.00624592	0.0155061	0.0214925	0.00407555	0.0148599	0.011902	0.000694339	0.0128528	0.00482561	0.0103572	0.00119027	0.0540048	0.0217036	0.0130736	0.0196955	0.0131803	0.0584379	0.00692186	0.00344481	0.00513629	0.00795416	0.0650426	0.0244151	0.0435373	0.02858	0.0275461	0.00031033	0.0428454	0.0114127	0.011339	0.0214648	0.0140132	0.0715228	0.547901	0.452099	0.5479009	0.5727202
12672	-54.6666	-120.5838	65.91717	0.00875948	0.00279764	0.0106159	0.0161276	0.00636855	0.0177834	0.010728	0.00150628	0.00636293	0.010037	0.00404141	0.00252275	0.00801685	0.00310449	0.0011572	0.00349336	0.00630168	8.56846e-05	0.00182888	0.00621685	0.0061196	0.00650331	0.0108069	0.00293187	0.000482967	0.013256	0.00656623	0.00505998	0.0031126	0.00196633	0.00753938	0.00366019	0.0119932	0.000269322	4.94037e-05	0.0117711	0.00194048	0.0144419	0.0156999	0.0100856	0.005006	0.0323099	0.00307432	0.00137064	0.0300869	0.00794715	0.00964073	1.559215	0.4407847	0.3687	0.614703	0.859147	1.16395	1.6268	2.71223	0.7214583	0.2826965	0.0249169	0.00795805	0.0301977	0.045876	0.0181157	0.050586	0.0305166	0.00428471	0.0180998	0.0285508	0.011496	0.00717611	0.0228044	0.00883092	0.00329171	0.00993708	0.0179255	0.000243735	0.00520238	0.0176842	0.0174076	0.0184991	0.030741	0.00833987	0.00137383	0.0377075	0.018678	0.0143934	0.00885398	0.00559334	0.0214462	0.0104116	0.0341155	0.000766103	0.000140532	0.0334836	0.00551982	0.0410809	0.0446595	0.0286892	0.0142399	0.0919075	0.0087451	0.00389886	0.085584	0.0226062	0.0274236	0.647931	0.352069	0.6479312	0.3515481
12708	-56.67075	-121.8039	65.13311	0.00647231	0.00581579	0.00871945	0.00096584	0.0242042	0.000448013	0.00262064	0.00641081	0.00186192	0.00201477	0.00373285	0.017444	0.00343959	0.00828264	0.00360445	0.0216128	0.010835	0.0132024	0.00816127	0.00898529	0.000852386	0.00917368	0.0235346	0.00726903	0.0107252	0.0263147	0.0115262	0.0459517	0.0283586	0.00341166	0.00130969	0.00627417	0.0189638	0.0134132	0.00312406	0.0288506	0.0426833	0.00733696	0.0196177	0.0092425	0.0072079	0.00352731	0.00419961	0.00379311	0.00118795	0.0115094	0.0292125	0.996857	1.003143	0.509165	0.719505	0.902396	1.10816	1.38984	1.964	0.4880597	1.006306	0.0120436	0.010822	0.0162251	0.00179723	0.045039	0.000833659	0.00487647	0.0119292	0.00346464	0.00374908	0.00694606	0.0324596	0.00640036	0.0154123	0.00670713	0.040217	0.0201617	0.024567	0.0151864	0.0167198	0.00158611	0.0170703	0.0437929	0.0135262	0.0199573	0.0489661	0.0214479	0.0855066	0.0527694	0.00634839	0.00243706	0.0116749	0.0352876	0.0249592	0.00581322	0.053685	0.0794248	0.0136525	0.0365045	0.0171984	0.0134124	0.00656358	0.0078146	0.00705819	0.00221052	0.0214166	0.0543583	0.570097	0.429903	0.5700975	0.5374056
12744	-55.02509	-120.6035	65.57843	0.0484683	0.00660183	0.00160737	0.00702758	0.0084271	0.0673524	0.00430801	0.00160489	0.0117613	0.002961	0.00547841	0.00893407	0.0142354	0.00302406	0.00649502	0.00777535	0.0315138	0.00728714	0.00776761	0.0140638	0.00122088	0.00832998	0.0193633	0.000899211	0.000356506	0.00421409	0.0026077	0.0677572	0.0166442	0.0140716	0.000352625	0.0266666	0.00828726	0.00263917	0.00310799	0.0285952	0.0252629	0.00946234	0.00795361	0.0186757	0.0166788	0.00575754	0.00566964	0.0164471	0.00594207	0.0277486	0.0475451	1.019919	0.9800811	0.933867	0.967181	0.989643	1.01047	1.03393	1.07082	0.04947366	0.9609403	0.0735537	0.0100187	0.00243928	0.0106648	0.0127887	0.102212	0.00653767	0.00243552	0.0178486	0.0044935	0.00831384	0.013558	0.0216032	0.00458921	0.0098566	0.0117996	0.0478242	0.0110587	0.0117878	0.0213427	0.00185276	0.0126413	0.029385	0.00136461	0.00054102	0.00639514	0.00395735	0.102826	0.0252586	0.0213546	0.00053513	0.0404682	0.0125764	0.0040051	0.00471656	0.0433951	0.0383381	0.0143597	0.0120701	0.0283415	0.0253111	0.00873742	0.00860403	0.0249595	0.00901746	0.0421102	0.0721527	0.76308	0.23692	0.7630803	0.6589516
12780	-62.37645	-126.9591	64.58268	0.0304186	0.0204163	0.0107	0.0189446	0.00956742	0.0253917	0.00450575	0.0047633	0.00741225	0.0355797	0.0109395	0.0182783	0.000651079	0.00186263	0.0225982	0.000262278	0.00615901	0.00977165	0.0414219	0.0396844	0.00680443	0.0486359	0.0198419	0.0333943	0.00841219	0.0297869	0.0160206	0.0139186	0.00813896	6.77771e-05	0.00219603	0.00776519	0.00133099	0.0345883	0.041047	0.00356117	0.0175379	0.0109403	0.0357072	0.00252482	0.050087	0.00207844	0.00563831	0.037181	0.0213055	0.0211562	0.0039239	0.6099324	1.390068	0.990821	0.995513	0.998598	1.0014	1.00451	1.00926	0.006667426	2.279052	0.037885	0.0254276	0.0133264	0.0235946	0.0119158	0.0316243	0.00561171	0.00593247	0.00923163	0.0443129	0.0136247	0.0227648	0.000810889	0.00231982	0.0281451	0.000326655	0.00767077	0.0121702	0.0515891	0.0494251	0.00847461	0.0605738	0.0247122	0.0415911	0.010477	0.0370982	0.0199529	0.017335	0.0101367	8.44133e-05	0.00273506	0.0096712	0.00165768	0.0430781	0.0511222	0.00443527	0.0218427	0.0136256	0.0444717	0.00314455	0.0623811	0.0025886	0.00702226	0.0463073	0.0265351	0.0263491	0.00488704	0.898282	0.101718	0.8982822	0.8029196
12816	-58.5913	-122.1311	63.53976	0.00180289	0.00137807	0.00245563	0.00240343	0.00241538	0.00392032	0.00200721	0.000161294	0.000130303	0.0019908	0.00833533	0.000849123	0.000233507	0.00166718	0.00129133	0.0019069	7.51533e-05	0.000680989	0.000945402	0.0058273	0.00156408	0.00259885	0.00418393	0.00112222	0.00239419	0.0036984	0.000269895	0.000628559	0.00302702	8.79114e-05	5.22473e-05	0.00218453	0.00243151	0.00233145	0.00252468	0.00201766	0.000795029	0.0023892	0.00737854	0.000136971	0.00385007	0.000173532	0.00011351	0.000256869	0.000604818	0.00556014	0.00171092	1.268398	0.7316021	0.0891056	0.307515	0.692187	1.4447	3.25188	11.2226	1.748332	0.5767923	0.0190652	0.0145728	0.0259678	0.0254158	0.0255422	0.0414567	0.0212259	0.00170565	0.00137793	0.0210523	0.0881446	0.00897932	0.00246929	0.0176301	0.0136556	0.0201651	0.000794733	0.00720133	0.00999746	0.0616226	0.0165398	0.0274824	0.0442443	0.0118673	0.0253181	0.03911	0.00285409	0.0066469	0.0320102	0.000929647	0.000552506	0.023101	0.0257128	0.0246546	0.0266981	0.0213364	0.00840729	0.0252654	0.0780267	0.00144844	0.0407137	0.00183507	0.00120035	0.00271635	0.00639584	0.0587975	0.0180927	0.542289	0.457711	0.542289	0.09456428
12852	-77.62004	-141.669	64.04892	0.00342249	0.0078279	0.00902771	0.00617521	0.00784245	0.0130891	0.0025132	0.0130218	0.00264768	0.00614065	0.00635946	0.00364769	0.00163359	0.0217179	0.0239877	0.0118828	0.000781491	0.00863251	0.0142917	0.0195845	0.0119812	0.0292322	0.0205657	0.00540187	0.0150016	0.00654591	0.00226074	0.0152653	0.0187982	0.0149422	0.000162499	0.00402386	0.0168597	0.0277562	0.0112857	0.00462221	0.025411	0.00869748	0.0360569	0.00313639	0.0311646	0.0115127	0.00384676	0.0113194	0.0219453	0.0371609	0.00781794	0.6879367	1.312063	0.300292	0.556156	0.832734	1.20086	1.79806	3.33009	0.8698511	1.907244	0.00583047	0.0133354	0.0153793	0.0105199	0.0133602	0.0222982	0.00428142	0.0221836	0.00451051	0.010461	0.0108338	0.0062141	0.00278293	0.036998	0.0408649	0.0202431	0.00133133	0.0147061	0.024347	0.0333635	0.0204108	0.0497991	0.0350351	0.00920247	0.0255564	0.0111514	0.00385134	0.0260056	0.032024	0.0254551	0.000276828	0.00685494	0.0287217	0.0472847	0.0192259	0.00787427	0.0432894	0.0148168	0.0614255	0.00534306	0.0530911	0.0196127	0.00655323	0.0192834	0.0373854	0.0633063	0.0133184	0.920815	0.0791847	0.9208153	0.5870019
12888	-53.96279	-118.6512	64.6884	0.0066479	0.0108882	0.00633221	0.015197	0.0211445	0.0318982	0.0261679	0.00197086	0.0168334	0.00382837	0.00122961	0.00387861	0.00406849	0.00383902	0.000417607	0.00770214	0.0142026	0.00121415	0.0041357	0.00145421	0.00759489	0.0216647	0.00524682	0.00253101	0.00116827	0.000973826	0.00340227	0.0137087	0.0314127	0.00160006	0.00252463	0.00321791	0.00434062	0.0158622	0.0103997	0.00105108	0.00487287	0.0216022	0.0203875	0.0127091	0.0176338	0.0165115	0.00592776	0.00384784	0.00718016	0.0155694	0.00383373	0.9114017	1.088598	0.353337	0.602075	0.853601	1.17151	1.66092	2.83016	0.7522317	1.194422	0.0151149	0.0247557	0.0143971	0.0345524	0.0480747	0.0725246	0.059496	0.004481	0.0382729	0.0087043	0.00279567	0.00881853	0.00925024	0.00872851	0.000949483	0.0175118	0.0322914	0.00276052	0.00940304	0.00330634	0.017268	0.0492574	0.0119293	0.00575458	0.00265621	0.00221412	0.0077355	0.0311685	0.0714207	0.00363793	0.00574006	0.00731633	0.00986895	0.0360647	0.0236451	0.00238976	0.0110791	0.0491153	0.0463535	0.0288958	0.0400926	0.037541	0.0134775	0.00874855	0.016325	0.0353989	0.00871647	0.796625	0.203375	0.7966255	0.4398257
12924	-66.27929	-130.1983	63.91903	0.00250923	0.000384068	0.00584719	0.0162239	0.00192317	0.00488582	0.0114275	0.0124933	0.0046359	0.00858097	0.00347075	0.00851336	0.00311573	0.00149579	0.00474213	0.00688561	0.00590803	9.34841e-05	0.00152139	0.00878827	0.000734041	0.000295364	0.00131847	0.000401583	0.00140966	0.000534318	0.00927299	0.00560756	0.00587036	0.00396099	0.00882291	0.00222938	0.00354352	0.00551641	0.000636359	0.00562827	0.015311	0.00736087	0.00269889	0.00716369	0.00901755	0.00728096	0.00190516	0.00237037	0.00443548	0.00250666	0.0181416	0.9565752	1.043425	0.139372	0.382483	0.74094	1.34964	2.61449	7.17504	1.424885	1.090792	0.0101416	0.00155229	0.0236326	0.0655722	0.00777289	0.0197471	0.0461866	0.0504944	0.018737	0.0346818	0.0140278	0.0344085	0.0125929	0.00604554	0.0191663	0.0278296	0.0238786	0.000377836	0.00614903	0.0355196	0.00296678	0.00119378	0.00532886	0.00162308	0.00569745	0.00215956	0.0374787	0.0226641	0.0237263	0.0160092	0.0356596	0.00901052	0.0143219	0.0222957	0.00257198	0.0227478	0.0618826	0.0297505	0.0109082	0.0289536	0.0364463	0.0294275	0.00770009	0.00958034	0.0179269	0.0101312	0.0733232	0.636197	0.363803	0.6361965	0.24742
12960	-53.31294	-118.2985	64.9856	0.0256158	0.00690655	0.0239711	0.0182478	0.0142838	0.0354526	0.0116468	0.015462	0.00950442	0.00203981	0.0206207	0.0296424	0.00747065	0.0470695	0.00154758	0.0159858	0.0158015	0.00657592	0.00229475	0.00924911	0.0091801	0.00361716	0.00198247	0.00362209	0.00439271	0.000155188	0.0140561	0.00871003	0.0147906	0.0098156	0.000467437	0.0240988	0.0105108	0.023591	0.002227	0.0112626	0.00428239	0.0104528	0.0142508	0.015928	0.0875258	0.00847125	0.0326898	0.0146197	0.0365431	0.017753	0.00396829	0.9518039	1.048196	0.515927	0.72415	0.90421	1.10594	1.38093	1.93826	0.4785197	1.101273	0.0361624	0.00975015	0.0338406	0.0257608	0.0201648	0.0500494	0.0164421	0.0218281	0.0134176	0.00287965	0.0291108	0.0418469	0.0105465	0.0664492	0.00218476	0.0225675	0.0223073	0.0092834	0.00323956	0.0130572	0.0129598	0.00510644	0.00279871	0.00511339	0.0062013	0.000219083	0.0198433	0.0122962	0.0208802	0.0138569	0.000659892	0.0340209	0.0148383	0.0333041	0.00314391	0.0158998	0.00604556	0.0147564	0.0201182	0.022486	0.123562	0.0119591	0.046149	0.020639	0.0515888	0.0250624	0.00560213	0.895665	0.104335	0.8956651	0.7083531
12996	-56.33547	-122.0403	65.70487	0.0167701	0.00468827	0.00494564	0.0113067	0.0104942	0.0306363	0.00710233	0.0101847	0.0171917	0.000446949	0.00032409	0.0142281	0.00380849	0.000621844	0.0029431	0.00888431	0.0129939	0.00251571	0.00640072	0.00565915	0.00642254	0.0458373	0.00912474	0.00245054	0.0213961	0.00204918	0.00729794	0.00011283	0.0124407	0.00171408	0.00385764	0.00966546	0.0420993	0.00646919	0.006306	0.00179761	0.00270363	0.011372	0.0018765	0.0147309	0.0469577	0.00252155	0.00917136	0.00817154	0.0171114	0.00963139	0.00734069	1.223536	0.7764635	0.613269	0.787838	0.928304	1.07723	1.2693	1.63061	0.353546	0.634606	0.0347368	0.00971106	0.0102442	0.0234202	0.0217373	0.0634587	0.0147114	0.0210962	0.0356101	0.000925789	0.000671304	0.0294713	0.00788874	0.00128806	0.00609619	0.0184025	0.0269148	0.00521091	0.0132582	0.0117221	0.0133033	0.0949453	0.0189006	0.00507593	0.044319	0.00424457	0.0151166	0.000233711	0.0257691	0.00355046	0.00799053	0.0200206	0.0872024	0.0134	0.013062	0.00372348	0.00560018	0.0235553	0.00388689	0.0305129	0.097266	0.00522302	0.0189971	0.0169261	0.0354438	0.01995	0.0152052	0.517414	0.482586	0.5174141	0.4827763
13032	-63.3999	-129.029	65.62914	0.020549	0.0140767	0.0161801	0.00374004	0.000111665	0.0182855	0.0203315	0.00596257	0.00803854	0.00334164	0.000869136	0.0172368	0.0028163	0.00999902	0.0272131	0.00596784	0.0690134	0.00462049	0.00193239	0.00333055	0.00317552	0.00151393	0.00313807	0.00181698	0.0100259	0.00247835	0.0031225	0.00717244	0.0055523	0.00460396	0.016782	0.00906431	0.0104349	0.0145582	0.0184578	0.0016701	0.00963695	0.0038562	0.0055045	0.0076939	0.078889	0.00312442	0.00496647	0.0210138	0.0343592	0.024433	0.0174831	1.316826	0.6831737	0.440802	0.670651	0.882816	1.13274	1.49109	2.26859	0.592308	0.5188032	0.0355431	0.0243481	0.0279862	0.00646905	0.000193144	0.0316279	0.0351669	0.0103133	0.013904	0.00577995	0.00150332	0.0298141	0.00487128	0.017295	0.0470698	0.0103224	0.119371	0.00799193	0.00334241	0.00576076	0.00549261	0.00261861	0.00542784	0.00314278	0.0173415	0.00428674	0.00540091	0.012406	0.00960366	0.00796335	0.0290274	0.0156783	0.018049	0.0251809	0.031926	0.00288872	0.0166688	0.00666997	0.00952098	0.0133079	0.136452	0.00540423	0.00859037	0.0363469	0.0594302	0.042261	0.03024	0.687707	0.312293	0.6877073	0.578144
13068	-60.4743	-125.1486	64.67431	0.0150139	0.00432489	0.00917892	2.96759e-05	0.00253649	0.0233254	0.031218	0.0230178	0.0106879	0.0252925	0.000400743	0.070821	0.00306399	0.00471126	0.0195825	0.0319473	0.0377382	0.000587793	0.00342618	0.0125215	0.00327792	0.00263103	0.0222793	0.00374888	0.00286707	0.000348749	0.00417026	0.010198	0.0285016	0.0590632	0.0130115	0.0224108	0.00478435	0.0459533	0.018345	0.00390644	0.0150689	0.00612911	0.00589153	0.00818438	0.0759395	0.00117988	0.00295438	0.0335275	0.0200006	0.0315268	0.0109248	1.107696	0.8923041	0.235247	0.493731	0.80237	1.24631	2.02539	4.25086	1.046368	0.8055496	0.0190955	0.00550065	0.0116743	3.77436e-05	0.00322605	0.0296666	0.0397049	0.0292754	0.0135935	0.0321685	0.000509689	0.0900743	0.00389696	0.00599205	0.0249062	0.0406325	0.0479977	0.00074759	0.00435762	0.0159256	0.00416905	0.0033463	0.0283361	0.00476805	0.00364651	0.000443559	0.00530398	0.0129705	0.0362501	0.07512	0.0165488	0.0285033	0.00608502	0.0584461	0.0233323	0.00496844	0.0191655	0.00779537	0.00749319	0.0104094	0.0965843	0.00150065	0.00375756	0.0426422	0.0254379	0.0400976	0.0138948	0.536644	0.463356	0.5366437	0.7862508
13104	-58.70838	-124.2508	65.54246	0.0365271	0.0128119	0.0525617	0.00123562	0.00647748	0.0277111	0.00828691	0.00710504	0.0243167	0.00200848	0.0149488	0.00701482	0.0039267	0.0039379	0.00856826	0.0550088	0.0395511	0.00438429	0.0262743	0.000613552	0.00431223	0.0018676	0.0152866	0.00685999	0.0095867	0.00196573	0.000281529	0.0855085	0.0270992	0.0326933	0.000418266	0.00921242	0.0636987	0.0131356	0.0247267	0.0138431	0.0107827	0.0312823	0.0273303	0.00608208	0.0144328	0.0527682	0.0052318	0.0506477	0.0127242	0.00480922	0.0183693	1.34238	0.6576203	0.476666	0.696729	0.893385	1.11934	1.43528	2.09791	0.5357508	0.4898914	0.0411236	0.0144242	0.0591759	0.00139111	0.0072926	0.0311982	0.00932972	0.00799912	0.0273767	0.00226122	0.01683	0.00789756	0.00442083	0.00443344	0.00964648	0.061931	0.0445281	0.004936	0.0295806	0.000690761	0.00485487	0.00210261	0.0172102	0.00772323	0.0107931	0.0022131	0.000316957	0.0962687	0.0305093	0.0368073	0.0004709	0.0103717	0.0717144	0.0147885	0.0278382	0.0155851	0.0121395	0.0352188	0.0307695	0.00684743	0.016249	0.0594085	0.00589016	0.0570212	0.0143254	0.0054144	0.0206808	0.551438	0.448562	0.551438	0.8882272
13140	-64.87117	-130.3246	65.45344	0.0150103	0.0226323	0.0490546	0.000672188	0.0116253	0.0216891	0.0388733	0.0106493	0.0033619	0.0144051	0.0085317	0.00633755	0.00283811	0.026048	0.00923466	0.0359286	0.06054	0.0025248	0.00999961	6.62429e-05	0.00149548	0.00981296	0.00453973	0.00904746	0.00580217	0.00520629	0.00488136	0.032841	0.00744773	0.00334687	0.0127296	0.000468845	0.0264903	0.00716983	0.0288495	0.0323334	0.00821157	0.0276462	0.020094	0.0390689	0.0225765	0.0143043	0.0215423	0.0178634	0.00651997	0.00234409	0.0346119	1.136615	0.8633852	0.622486	0.793591	0.930413	1.07479	1.2601	1.60646	0.342759	0.7596111	0.0198217	0.0298868	0.0647784	0.000887648	0.0153516	0.0286412	0.0513336	0.0140627	0.00443951	0.0190225	0.0112664	0.00836896	0.00374782	0.0343973	0.0121947	0.0474451	0.0799452	0.00333409	0.0132048	8.74761e-05	0.00197484	0.0129584	0.00599488	0.0119475	0.00766198	0.00687509	0.00644602	0.0433677	0.009835	0.00441966	0.0168099	0.000619127	0.0349813	0.00946801	0.0380967	0.0426974	0.0108437	0.0365078	0.0265349	0.0515919	0.0298131	0.0188893	0.0284474	0.0235893	0.00860986	0.00309545	0.0457063	0.660149	0.339851	0.6601493	0.7572683
13176	-57.3928	-121.6656	64.27279	0.0109536	0.00413733	0.00605983	0.00259398	0.00232977	0.00510329	0.0167061	0.0289187	9.17319e-05	0.000338105	0.000230873	0.0275194	0.00778783	0.0174202	0.00469199	0.0246072	0.0116771	0.00891443	0.00578252	0.0063256	0.000580765	0.0108517	0.00629514	0.0100738	0.0144252	0.00430948	0.0152173	0.00199309	0.0106223	0.000569821	0.00353557	0.00241979	0.000225636	0.0192512	0.00416664	0.00625203	0.00183473	0.00682738	0.00242784	0.0181842	0.0128732	0.00926559	0.00885619	0.00140059	0.00743983	0.00273828	0.0242069	0.5937833	1.406217	0.592342	0.77461	0.923413	1.08294	1.29097	1.68821	0.3786503	2.368232	0.0274503	0.0103684	0.0151863	0.00650065	0.00583853	0.0127891	0.0418664	0.0724717	0.000229885	0.00084731	0.00057858	0.0689651	0.0195167	0.043656	0.0117584	0.0616669	0.0292633	0.02234	0.0144913	0.0158523	0.00145543	0.027195	0.015776	0.0252456	0.0361503	0.0107998	0.0381354	0.00499478	0.02662	0.001428	0.00886033	0.00606411	0.000565456	0.0482446	0.0104418	0.0156679	0.00459793	0.0171098	0.00608429	0.0455706	0.032261	0.02322	0.0221941	0.00350996	0.0186446	0.00686227	0.0606639	0.775123	0.224877	0.7751233	0.3990339
13212	-54.33135	-119.6648	65.33348	0.0126597	0.0123196	0.00541974	0.0115976	0.0249844	0.00437697	0.00658487	0.000181719	0.00319017	4.93141e-05	0.00333691	0.0395249	0.00554085	0.0282671	0.00168113	0.00273927	0.00193309	0.000110037	0.00427111	0.00351867	0.00584238	0.00320364	0.0134579	0.00593453	0.00238813	0.0040843	0.000338134	0.0101519	0.0128214	0.00956351	0.0246437	0.000281375	0.021511	0.00769444	0.0358216	0.00260927	0.0136078	0.0154375	0.00117929	0.0101092	0.00837181	0.00472935	0.0146591	0.00517477	0.015541	0.00286667	0.0134563	1.495655	0.5043447	0.183108	0.436939	0.772357	1.29474	2.28865	5.46125	1.227538	0.3372065	0.0289188	0.028142	0.0123804	0.0264927	0.0570724	0.0099984	0.0150419	0.000415103	0.00728736	0.000112649	0.00762258	0.0902875	0.0126571	0.0645711	0.00384024	0.00625737	0.0044158	0.00025136	0.00975658	0.00803776	0.0133459	0.00731813	0.0307421	0.0135564	0.00545526	0.00932985	0.000772405	0.0231903	0.0292882	0.0218461	0.0562941	0.00064275	0.0491381	0.0175765	0.0818279	0.00596039	0.0310845	0.0352643	0.00269388	0.0230926	0.0191239	0.0108033	0.033486	0.0118208	0.0355006	0.00654839	0.0307384	0.658021	0.341979	0.6580215	0.4377673
