Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
12888	-61.8368	-127.8949	66.05809	0.0178761	0.0218373	0.0377042	0.0022718	0.0135008	0.0267905	0.0211326	0.00173792	0.0395735	0.0110807	0.00237082	0.00695324	0.00157677	0.024297	0.016377	0.0192647	0.0453907	6.62753e-05	0.0118948	0.0260664	0.000707027	0.013887	0.00332482	0.00148171	0.0113869	0.00444582	0.00483238	0.0167653	0.0256167	0.0115605	0.0159581	0.0226487	0.00396357	0.0100595	0.0213732	0.0037242	0.00585803	0.0170995	0.0463675	0.021434	0.00939098	0.0106664	0.00129696	0.00357828	0.012928	0.00764294	0.0339219	1.466444	0.5335558	0.577063	0.7648	0.919748	1.08725	1.30753	1.73291	0.3975463	0.3638433	0.0259193	0.0316628	0.0546688	0.00329397	0.0195754	0.0388446	0.030641	0.00251989	0.0573793	0.0160663	0.00343755	0.0100818	0.00228622	0.0352293	0.0237456	0.0279328	0.0658139	9.60953e-05	0.0172468	0.0377948	0.00102515	0.0201354	0.0048208	0.00214839	0.0165104	0.00644617	0.00700667	0.0243086	0.0371427	0.016762	0.0231383	0.0328393	0.00574694	0.0145857	0.03099	0.00539987	0.00849379	0.0247933	0.0672301	0.031078	0.0136164	0.0154657	0.00188052	0.00518829	0.0187449	0.0110818	0.0491847	0.483334	0.516666	0.4833335	0.689683
12924	-54.44201	-119.746	65.30397	0.0343153	0.00520726	0.0244448	0.0059399	0.000320469	0.10725	0.018999	0.00329462	0.0337708	0.00403706	0.00815516	0.0208502	0.0150884	0.00472356	0.000958935	0.0424159	0.0147611	0.00159927	0.00410351	0.00532601	0.0437554	0.00747247	0.00234019	0.000351557	0.00499294	0.00142669	0.00348453	0.0149452	0.0344864	0.0204983	0.0237075	0.0343311	0.0423949	0.0013424	0.0301188	0.0135959	0.00378036	0.0119285	0.0868199	0.00463379	0.0110097	0.0154622	0.00169693	0.000898555	0.0336308	0.0677194	0.0374223	0.9741872	1.025813	0.929072	0.964756	0.988869	1.01126	1.03653	1.07634	0.05319571	1.052994	0.0377171	0.00572347	0.026868	0.00652874	0.000352237	0.117882	0.0208824	0.00362123	0.0371186	0.00443726	0.0089636	0.0229172	0.0165841	0.00519182	0.001054	0.0466207	0.0162244	0.00175781	0.0045103	0.00585399	0.048093	0.00821324	0.00257218	0.000386408	0.0054879	0.00156812	0.00382996	0.0164267	0.0379052	0.0225303	0.0260576	0.0377345	0.0465976	0.00147547	0.0331046	0.0149437	0.00415512	0.013111	0.0954266	0.00509315	0.0121012	0.016995	0.00186515	0.000987631	0.0369647	0.0744326	0.0411321	0.873875	0.126125	0.8738755	0.9098082
12960	-54.44442	-119.3526	64.90814	0.0286707	0.0195162	0.0231756	0.00305334	0.000483686	0.0256196	0.0095216	0.0220971	0.0232924	0.00230652	0.0237658	0.0154083	0.00906619	0.0232968	0.000495546	0.00644997	0.00288371	0.0205557	0.00681909	7.2458e-05	0.0276028	0.0190515	0.00721732	0.000992892	0.0294909	0.0203381	0.00833317	0.0107801	0.033055	0.00927468	0.00244743	0.00973832	0.00410724	0.00127025	0.101956	0.00883209	0.0347357	0.0187856	0.0703492	0.00817112	0.0531099	0.00749855	0.0029295	0.00720332	0.0462727	0.00984729	0.0551501	1.068065	0.9319351	0.398346	0.638331	0.869317	1.15033	1.56658	2.51038	0.6655373	0.8725454	0.0327631	0.0223019	0.0264836	0.00348917	0.000552726	0.0292765	0.0108807	0.0252512	0.0266171	0.00263575	0.0271581	0.0176077	0.0103603	0.0266221	0.000566279	0.00737062	0.00329533	0.0234898	0.00779243	8.28005e-05	0.0315428	0.0217709	0.0082475	0.00113462	0.0337003	0.0232411	0.00952263	0.0123188	0.0377732	0.0105985	0.00279677	0.0111283	0.0046935	0.00145157	0.116509	0.0100928	0.0396938	0.0214671	0.0803907	0.00933745	0.0606907	0.00856888	0.00334766	0.00823151	0.0528775	0.0112529	0.0630221	0.683504	0.316496	0.6835045	0.8750912
12996	-66.78435	-131.5967	64.81234	0.011048	0.0228003	0.0176254	0.0151167	0.000592791	0.00642124	0.00994815	0.0206948	0.00912776	0.0132966	0.0043787	0.00713778	0.00814945	0.00779694	0.0120966	0.00281983	0.0125314	0.00971346	0.0279078	0.000247048	0.0193644	0.00363264	0.0105834	0.00169749	0.0112809	0.0193219	0.0096514	0.0147564	0.0373808	0.00631853	0.0260507	0.0219656	0.0126385	0.00590416	0.00644005	0.00631939	0.0222133	0.0204257	0.00604009	0.0324923	0.0516135	0.00802238	0.00511277	0.00507919	0.0538496	0.00182445	0.0195888	0.7150397	1.28496	0.816256	0.905728	0.969581	1.03137	1.10408	1.22511	0.1468022	1.797048	0.0167643	0.0345973	0.0267449	0.0229382	0.000899505	0.00974362	0.0150954	0.0314024	0.0138505	0.0201764	0.00664428	0.0108309	0.012366	0.0118311	0.0183555	0.00427883	0.0190153	0.0147393	0.0423475	0.000374872	0.0293837	0.00551219	0.0160593	0.00257578	0.0171177	0.0293191	0.0146451	0.0223914	0.0567218	0.00958778	0.0395295	0.0333308	0.0191778	0.00895902	0.00977217	0.00958909	0.0337066	0.0309941	0.00916528	0.0493041	0.0783186	0.0121732	0.00775815	0.00770719	0.0817117	0.00276843	0.0297241	0.856932	0.143068	0.8569318	0.6590191
13032	-69.11942	-133.6969	64.57752	0.00742222	0.0113723	0.00671172	0.00534104	0.000755424	0.00400655	0.011847	0.016306	0.0165876	0.00806365	0.00977979	0.0153042	0.00419481	0.0516598	0.0222978	0.0157619	0.0179446	0.00278055	0.00215874	0.00358466	0.0141752	0.00182549	0.0243068	0.000402085	0.00233464	0.0238981	0.0257869	0.00993282	0.00569287	0.0458781	0.0128903	0.0159519	0.0152508	0.00738935	0.0120739	0.00156919	0.00600313	0.00049705	0.00485651	0.00382747	0.0139242	0.00632635	0.0124213	0.0669715	0.0194136	0.0158661	0.000147035	1.006512	0.9934878	0.235124	0.493606	0.802306	1.24641	2.02591	4.25307	1.046744	0.9870598	0.0122988	0.0188441	0.0111215	0.00885021	0.00125175	0.00663894	0.0196307	0.0270193	0.027486	0.0133616	0.0162053	0.0253593	0.00695089	0.0856013	0.036948	0.0261178	0.0297346	0.00460743	0.00357707	0.00593985	0.0234886	0.00302488	0.0402769	0.000666263	0.00386855	0.0395997	0.0427294	0.0164589	0.0094332	0.0760209	0.0213595	0.0264326	0.0252709	0.0122443	0.0200066	0.00260018	0.00994731	0.000823622	0.00804733	0.0063422	0.0230727	0.0104829	0.0205824	0.110973	0.0321687	0.0262904	0.000243641	0.567431	0.432569	0.5674308	0.603493
13068	-60.81679	-125.7165	64.89975	0.0388141	0.00291964	0.00719502	0.00373796	0.00684646	0.0324355	0.0420817	0.0879877	0.0710171	0.0216588	0.000826326	0.0583433	0.000777361	0.0153227	0.00325312	0.0102582	0.154263	0.0238945	0.00696667	0.00786931	0.00859089	0.00936598	0.0130197	0.000224722	0.00225104	0.0360891	0.0205654	0.0670137	0.0334355	0.0210549	0.00692196	0.0374826	0.0136425	0.0514438	0.0052597	0.128124	0.00446086	0.0480806	0.0332367	0.0280081	0.0719635	0.0354256	0.014073	0.036467	0.0271645	0.00675011	0.0136436	1.178073	0.8219269	0.623292	0.794091	0.930596	1.07458	1.2593	1.60439	0.3418242	0.6976875	0.0283268	0.00213077	0.00525097	0.00272799	0.00499659	0.0236716	0.0307114	0.0642139	0.0518287	0.0158067	0.000603058	0.0425793	0.000567322	0.0111826	0.00237415	0.00748651	0.112582	0.0174383	0.00508432	0.00574306	0.00626968	0.00683534	0.00950187	0.000164004	0.00164283	0.026338	0.0150088	0.048907	0.0244014	0.015366	0.00505169	0.027355	0.00995636	0.037544	0.00383856	0.0935056	0.00325556	0.0350895	0.0242563	0.0204405	0.0525194	0.0258538	0.0102706	0.0266139	0.0198248	0.00492627	0.00995716	0.786748	0.213252	0.7867478	1.370228
13104	-65.71885	-131.7766	66.05775	0.0317645	0.0254575	0.010221	0.00640024	0.00322866	0.00828229	0.0195858	0.0890557	0.00529553	0.026496	0.000524866	0.0310632	0.00020247	0.0138716	0.00346632	0.0110876	0.0349313	0.00267465	0.00496065	0.0113837	0.0018513	0.0330674	0.00323215	0.0198624	0.000753102	0.0601658	0.0171148	0.0162964	0.0172082	0.00162714	0.000342189	0.0034134	0.0077799	0.0325539	0.00139489	0.072898	0.00757781	0.0280532	0.0535699	0.043243	0.00782381	0.0326151	0.0322243	0.02407	0.023155	0.00252126	0.00352518	1.428191	0.5718092	0.778066	0.884807	0.962538	1.03892	1.13019	1.28524	0.18145	0.4003731	0.0357751	0.0286718	0.0115115	0.00720834	0.00363632	0.00932802	0.0220588	0.1003	0.00596415	0.0298414	0.000591137	0.0349853	0.000228034	0.015623	0.00390398	0.0124875	0.0393418	0.00301235	0.00558698	0.0128211	0.00208505	0.0372426	0.00364025	0.0223703	0.00084819	0.0677624	0.0192758	0.018354	0.0193809	0.00183258	0.000385395	0.00384438	0.0087622	0.0366642	0.00157101	0.0821022	0.00853459	0.0315952	0.0603337	0.0487029	0.00881166	0.0367332	0.036293	0.0271092	0.0260786	0.0028396	0.00397028	0.594284	0.405716	0.5942841	0.8878932
13140	-60.90016	-126.1445	65.24432	0.0887338	0.00687145	0.0351729	0.00698222	0.032861	0.0575022	0.0111197	0.0216479	0.0473931	0.00706032	0.0104949	0.0361283	0.00134317	0.0317794	0.015214	0.0289839	0.145644	0.0122929	0.0467546	0.00167205	0.0107296	0.0537629	0.0158134	0.0215497	0.00570158	0.0107853	0.017158	0.0326271	0.00990345	0.0204264	0.0201657	0.00519082	0.0712396	0.0504235	0.00131055	0.10353	0.0170956	0.0186331	0.126616	0.0721273	0.00590038	0.0289976	0.00308395	0.0295448	0.026254	0.00182189	0.00688307	1.241388	0.7586118	0.952756	0.976673	0.992663	1.00739	1.02388	1.04959	0.03499394	0.6110996	0.0619249	0.0047954	0.0245462	0.0048727	0.0229328	0.0401292	0.00776013	0.0151075	0.0330744	0.0049272	0.00732409	0.0252129	0.000937359	0.022178	0.0106174	0.020227	0.101641	0.00857885	0.0326287	0.00116688	0.00748792	0.0375196	0.0110357	0.0150389	0.00397897	0.00752678	0.0119741	0.0227696	0.00691134	0.014255	0.0140731	0.00362253	0.0497161	0.0351892	0.000914596	0.0722508	0.0119305	0.0130035	0.0883615	0.0503356	0.00411771	0.0202366	0.0021522	0.0206185	0.0183219	0.00127145	0.0048035	0.813908	0.186092	0.8139079	1.432927
13176	-54.12448	-118.9939	64.86942	0.00949163	0.00302214	0.000562694	0.000208197	0.00498285	0.0203215	0.0114236	0.0257343	0.000162865	0.000819048	0.00245155	0.0163041	0.00473042	0.00126842	0.0109376	0.00142404	0.0289307	0.00135834	0.000506772	0.00461743	0.00904244	0.000473919	0.00115749	0.00148163	0.00129606	0.00266806	0.00685523	0.0123202	0.0004505	0.00449027	0.00221307	0.00033618	0.000517874	0.00733805	0.000963709	0.0163541	0.0146926	0.00075576	0.00562568	0.013556	0.000316537	0.00867601	0.00198818	0.00461247	0.00808031	0.00228575	0.00804794	1.350676	0.6493238	0.166741	0.417434	0.761431	1.31332	2.39559	5.99734	1.295245	0.4807398	0.0332044	0.0105723	0.00196847	0.000728334	0.0174315	0.0710905	0.039963	0.0900262	0.000569749	0.00286527	0.00857622	0.0570363	0.0165484	0.0044373	0.0382627	0.00498169	0.101208	0.00475188	0.00177283	0.0161531	0.0316331	0.00165791	0.00404924	0.00518318	0.00453398	0.00933364	0.0239816	0.0430996	0.00157598	0.0157083	0.00774196	0.00117605	0.00181167	0.0256706	0.00337133	0.0572114	0.0513989	0.00264387	0.0196803	0.0474228	0.00110734	0.0303512	0.00695522	0.0161358	0.0282673	0.00799621	0.028154	0.808229	0.191771	0.8082292	0.2858541
13212	-59.61969	-123.5514	63.93176	0.00674806	0.0059929	0.00356529	0.0125918	0.00643238	0.00426597	0.00366515	0.0112342	0.00689079	0.0012132	0.00090325	0.00436536	0.000831938	0.00155739	0.00450346	0.00630706	0.0190203	0.000601262	0.000215573	0.000497294	0.00212498	0.0066955	0.0106965	0.00120622	0.000384357	0.0070251	0.00184751	0.00932407	0.00144649	0.00262483	0.00787602	4.73742e-06	0.000339123	0.00406097	0.00342868	0.00397888	0.00932654	0.000382101	0.00127737	0.00353858	0.00153446	0.00570427	0.00163031	0.00962477	0.0131273	0.00105458	0.00651001	1.04303	0.9569701	0.122551	0.359227	0.72658	1.37631	2.78375	8.1599	1.517889	0.9174906	0.0309293	0.0274681	0.0163413	0.0577136	0.0294824	0.0195528	0.016799	0.0514914	0.0315835	0.00556062	0.00413999	0.0200083	0.00381313	0.00713821	0.0206413	0.028908	0.0871783	0.00275585	0.000988065	0.00227932	0.00973972	0.0306884	0.0490266	0.00552862	0.00176167	0.0321991	0.00846795	0.0427363	0.00662991	0.0120308	0.0360992	2.17137e-05	0.00155435	0.0186132	0.0157151	0.018237	0.0427476	0.00175134	0.00585476	0.0162189	0.00703308	0.0261452	0.0074724	0.0441145	0.0601682	0.0048336	0.0298382	0.786264	0.213736	0.786264	0.2181769
13248	-65.03189	-130.1472	65.11531	0.0305772	0.0142377	0.00835205	0.00962248	0.00936579	0.0374247	0.0116961	0.00188796	0.00536589	0.000564992	0.00514623	0.00681845	0.00900825	0.0271422	0.0275325	0.0215166	0.0546548	0.00159061	0.0153415	0.00572831	0.00843014	0.00432223	0.0321542	0.00521811	0.0040968	0.0103261	0.0123148	0.0166728	0.00669537	0.0157331	0.0332344	3.87192e-05	0.00776036	0.0310907	0.00113257	0.00266184	0.00178389	0.00054112	0.0179459	0.00638501	0.00535157	0.00391294	0.00716299	0.0280433	0.036268	0.00037234	0.0050999	1.294699	0.7053011	0.232278	0.490682	0.800821	1.24872	2.03798	4.30519	1.055551	0.5447607	0.0502647	0.0234049	0.0137296	0.015818	0.0153961	0.0615211	0.0192268	0.00310355	0.00882078	0.000928769	0.00845969	0.0112086	0.0148083	0.044618	0.0452596	0.0353703	0.089845	0.00261474	0.0252193	0.00941655	0.013858	0.00710514	0.052857	0.00857785	0.00673458	0.0169748	0.0202439	0.0274078	0.0110063	0.025863	0.0546328	6.3649e-05	0.012757	0.0511089	0.00186178	0.00437569	0.00293247	0.000889527	0.0295006	0.0104961	0.00879724	0.00643234	0.011775	0.0460993	0.0596196	0.000612075	0.00838354	0.596457	0.403543	0.5964572	0.6083234
13284	-58.48979	-124.5389	66.04912	0.0697376	0.0114478	0.0075913	0.00990287	0.00156298	0.0479939	0.00182693	0.0104834	0.00344367	0.000937399	0.00545122	0.0463771	0.0103117	0.00179897	0.0108851	0.0217304	0.0905773	0.0242558	0.00110626	0.0162246	0.0321882	0.00257494	0.00187913	0.0148528	0.015808	0.00141296	0.00592942	0.00781674	0.014476	0.0327612	0.00742745	0.0118172	0.00286377	0.00993483	0.028156	0.0132648	0.00405188	0.0161869	0.0295905	0.00498233	0.0421738	0.0286881	0.0560847	0.0216387	0.00820022	0.0591841	0.0269058	1.460369	0.5396311	0.712281	0.847496	0.949687	1.05298	1.17995	1.40394	0.2453249	0.3695169	0.0779629	0.0127981	0.00848667	0.0110709	0.00174732	0.0536547	0.00204242	0.0117199	0.00384984	0.00104796	0.00609417	0.0518471	0.0115279	0.00201115	0.0121689	0.0242935	0.101261	0.0271167	0.00123674	0.0181382	0.0359847	0.00287864	0.00210077	0.0166047	0.0176726	0.00157962	0.00662878	0.0087387	0.0161834	0.0366253	0.0083035	0.013211	0.00320155	0.0111066	0.0314769	0.0148293	0.00452978	0.0180961	0.0330806	0.00556998	0.0471481	0.0320718	0.0626998	0.0241909	0.00916742	0.0661646	0.0300793	0.689989	0.310011	0.6899887	0.8944968
13320	-56.02753	-121.3649	65.33733	0.00734444	0.00565526	0.00683439	0.000215635	0.00856633	0.00604149	0.00743614	0.00448849	0.0133701	0.00294657	0.00669059	0.0106313	0.00495792	0.00598402	0.0314286	0.0136527	0.0500532	0.000152308	0.000328248	0.00423378	0.0163184	0.00538095	0.00149853	0.00863236	0.0122251	0.000642917	0.0409601	0.00327032	0.0042715	0.000979273	0.014132	0.00176358	0.00537507	0.0424283	0.000931679	0.00767265	0.0011884	0.00943354	0.0142747	0.00509735	0.0356998	0.00965661	0.0447653	0.00545502	0.0188806	0.0291877	0.00922079	1.238072	0.761928	0.356546	0.604736	0.854776	1.1699	1.65362	2.80469	0.7456957	0.6154149	0.0135919	0.0104658	0.012648	0.000399062	0.0158532	0.0111806	0.0137616	0.00830657	0.0247432	0.00545304	0.0123819	0.0196747	0.00917532	0.0110743	0.058163	0.0252663	0.0926303	0.000281867	0.000607468	0.0078352	0.0301995	0.00995819	0.00277324	0.0159754	0.0226241	0.00118981	0.0758024	0.00605218	0.007905	0.00181228	0.0261533	0.00326375	0.00994731	0.0785195	0.0017242	0.0141993	0.0021993	0.0174581	0.0264173	0.00943335	0.0660675	0.0178709	0.0828443	0.0100953	0.0349411	0.0540159	0.0170644	0.789582	0.210418	0.7895824	0.5403542
13356	-61.87865	-127.1812	65.30259	0.0479359	0.00309877	0.00472674	0.00157071	0.00911517	0.00746477	0.00785797	0.0020404	0.00277966	0.00290641	0.00577239	0.00559022	0.00276718	0.00120885	0.00178448	0.0170573	0.0337526	0.0195915	0.00430801	0.0194834	0.0105099	0.00665546	0.0023016	0.0172953	0.00316479	0.00916382	0.0416407	0.00470212	0.0166316	6.91766e-05	0.0133029	0.00170138	0.00606792	0.0103069	0.00329305	0.0185756	0.00168786	0.0262176	0.00724392	0.00610667	0.0115126	0.00365429	0.00324079	0.0228768	0.00237176	0.0306971	0.00469562	1.270666	0.7293337	0.311306	0.566013	0.83731	1.1943	1.76674	3.21227	0.8438051	0.5739774	0.0985322	0.00636953	0.00971581	0.00322859	0.0187362	0.0153438	0.0161521	0.00419404	0.0057136	0.00597412	0.0118651	0.0114907	0.00568793	0.00248479	0.003668	0.0350612	0.0693784	0.0402703	0.00885511	0.0400482	0.0216031	0.0136803	0.00473094	0.0355505	0.00650523	0.0188362	0.0855925	0.00966521	0.0341863	0.000142192	0.0273442	0.00349718	0.0124726	0.0211859	0.00676886	0.0381822	0.00346939	0.0538903	0.0148899	0.0125523	0.0236641	0.00751139	0.00666144	0.0470232	0.00487514	0.063098	0.00965184	0.910109	0.0898909	0.9101091	0.4864997
13392	-61.82674	-125.6943	63.86752	0.00248783	0.00384008	0.00311405	0.00442124	0.0106126	0.00875166	0.00708876	0.00502963	0.00957257	0.000452092	0.00339905	0.00956468	0.00450038	0.00137012	0.002554	0.00129655	0.000807812	0.00908382	0.00406383	0.0159606	0.000910189	0.00135048	0.00258769	0.00431497	0.000819331	0.0172204	0.0270911	0.0194729	0.0145157	0.00346647	0.0117648	0.00367046	0.00415479	0.00642765	0.000606777	0.000327478	0.00402229	0.00726267	0.00295296	0.000306694	0.000631176	0.0034683	0.00118224	0.00301794	0.00279857	0.00823315	0.0201612	0.7498527	1.250147	0.224526	0.482626	0.796696	1.25518	2.072	4.45383	1.080094	1.66719	0.00886264	0.0136799	0.0110935	0.0157502	0.0378062	0.0311769	0.025253	0.0179176	0.0341013	0.00161053	0.0121088	0.0340732	0.0160322	0.00488091	0.00909838	0.00461883	0.00287775	0.0323602	0.014477	0.0568582	0.00324246	0.00481094	0.00921838	0.0153716	0.00291879	0.0613458	0.0965093	0.0693701	0.0517107	0.012349	0.041911	0.0130756	0.014801	0.0228979	0.00216158	0.00116661	0.014329	0.0258725	0.0105196	0.00109257	0.0022485	0.0123555	0.00421162	0.0107511	0.00996963	0.0293298	0.0718221	0.836773	0.163227	0.836773	0.2807096
13428	-54.59694	-120.2586	65.66167	0.0265209	0.00348495	0.00278684	0.018494	0.0231251	0.0381167	0.0255783	0.00893757	0.00334892	0.0218667	0.0087866	0.0457755	0.00685997	0.0181838	0.00608511	0.0333223	0.0196879	0.0109541	0.00141046	0.054202	0.00169031	0.0101346	0.00455641	0.0022963	0.0208448	0.0416109	0.0322845	0.0203797	0.0519591	0.0157462	0.00307057	0.00579832	0.0211453	0.0066717	0.00341824	0.00637416	0.0474514	0.00831404	0.0117977	0.0134367	0.0169728	0.00288193	0.00538776	0.024697	0.00334151	0.0493866	0.0340952	1.235491	0.7645095	0.702053	0.841539	0.947599	1.0553	1.1883	1.42439	0.2557828	0.6187902	0.0314501	0.00413266	0.00330479	0.0219313	0.027423	0.045201	0.0303322	0.0105987	0.00397135	0.0259308	0.0104197	0.0542832	0.00813494	0.0215634	0.00721607	0.0395155	0.023347	0.0129899	0.00167261	0.0642759	0.00200447	0.0120182	0.00540325	0.00272309	0.0247189	0.0493446	0.0382849	0.0241675	0.0616161	0.0186728	0.00364126	0.00687599	0.0250753	0.00791169	0.00405355	0.00755885	0.0562706	0.00985927	0.0139904	0.0159341	0.0201273	0.00341756	0.00638911	0.0292871	0.00396256	0.0585654	0.040432	0.575767	0.424233	0.5757674	0.8432716
13464	-52.03322	-117.5172	65.48396	0.0433601	0.00530236	0.0104969	0.00669837	0.00428528	0.0403752	0.0279996	0.010279	0.0108929	0.0285616	0.0174322	0.00971265	0.00114944	0.0166487	0.00286245	0.00782675	0.020668	0.00289006	0.0156008	0.003297	0.0274169	0.00588739	0.0530245	0.00224889	0.0160657	0.0246703	0.0169446	0.0184475	0.00927773	0.0430343	0.0181945	0.0156653	0.0120248	0.0174916	0.0219287	0.00786516	0.0404025	0.0084541	0.00423261	0.0143524	0.0144453	0.00239447	0.0134895	0.0303509	0.0160507	0.0257997	0.0151151	1.1747	0.8253004	0.601853	0.780651	0.925654	1.08032	1.28098	1.66154	0.3671328	0.702563	0.0554751	0.00678385	0.0134298	0.00856991	0.0054826	0.0516562	0.0358228	0.0131509	0.0139364	0.0365418	0.0223028	0.0124264	0.00147059	0.0213004	0.00366223	0.0100136	0.0264427	0.00369755	0.0199597	0.00421819	0.0350773	0.00753235	0.0678397	0.00287724	0.0205545	0.0315632	0.021679	0.0236018	0.01187	0.0550582	0.0232782	0.0200422	0.0153846	0.0223788	0.0280556	0.0100627	0.051691	0.0108162	0.00541522	0.0183626	0.0184814	0.00306349	0.0172586	0.038831	0.0205353	0.0330082	0.0193383	0.569383	0.430617	0.5693833	0.7816145
13500	-58.76452	-123.5928	64.82832	0.0311291	0.00802917	0.00827284	0.0130281	0.00800508	0.0347068	0.0254599	0.00547497	0.0148153	0.00470466	0.0206898	0.022708	0.00119896	0.0394954	0.0252056	0.000501936	0.0465208	0.00406755	0.00539605	0.00222238	0.0314976	0.0029654	0.0118941	0.000931246	0.00477511	0.0286723	0.0196233	0.00761696	0.00568819	0.0219484	0.0512172	0.0150289	0.0100433	0.0104689	0.0323366	0.00139934	0.00407067	0.00571406	0.0276459	0.00819171	0.009223	0.0445983	0.00962981	0.0143107	0.0282748	0.0373731	0.0205191	1.198069	0.8019314	0.230054	0.488386	0.79965	1.25055	2.04756	4.3468	1.062506	0.6693535	0.0395395	0.0101985	0.010508	0.016548	0.0101679	0.0440838	0.0323386	0.0069542	0.0188182	0.00597576	0.0262797	0.0288432	0.00152289	0.0501662	0.0320156	0.000637549	0.0590897	0.00516651	0.00685395	0.00282282	0.0400076	0.00376659	0.0151077	0.00118285	0.00606525	0.036419	0.0249251	0.0096749	0.00722502	0.0278784	0.065055	0.0190894	0.0127568	0.0132974	0.0410733	0.00177741	0.00517048	0.00725788	0.0351152	0.0104049	0.0117149	0.0566479	0.0122316	0.0181772	0.0359141	0.0474705	0.026063	0.795545	0.204455	0.7955454	0.7872904
13536	-58.88841	-122.8545	63.96612	0.0203726	0.00421762	0.0105221	0.0181682	0.012271	0.0133805	0.0103436	0.000253218	0.00131764	0.00435348	0.0309344	0.0152885	0.00643365	0.00807481	0.00568284	0.013302	0.00269748	0.00104632	0.0102363	0.00583366	0.00179969	0.00403076	0.00504171	0.00659307	0.0122638	0.00822511	0.00147166	0.000556187	0.000770556	0.00244346	0.0255397	0.0239531	0.0129116	0.0108006	0.00427756	0.00415406	0.00155131	0.000360958	0.0211247	0.00125796	0.00584788	0.025537	0.00952368	0.00892732	0.00930697	0.00288374	0.000498107	0.6275546	1.372445	0.337745	0.588968	0.84776	1.17958	1.69788	2.96081	0.7848645	2.186974	0.0501316	0.0103785	0.0258922	0.0447071	0.0301956	0.0329258	0.0254529	0.000623103	0.00324236	0.0107128	0.0761214	0.037621	0.0158315	0.01987	0.013984	0.0327327	0.0066378	0.00257472	0.025189	0.0143551	0.00442857	0.00991864	0.0124063	0.0162238	0.0301781	0.0202399	0.00362137	0.00136863	0.00189614	0.00601271	0.0628465	0.0589423	0.0317721	0.0265774	0.010526	0.0102221	0.00381737	0.000888223	0.0519823	0.00309551	0.0143901	0.0628399	0.0234353	0.0219678	0.022902	0.00709614	0.00122571	0.779545	0.220455	0.7795447	0.4063819
